"FIPS_Code","SEQGEN","YEAR","PSTATABB_gen","PNAME","ORISPL","GENID","NUMBLR","GENSTAT","PRMVR","FUELG1","NAMEPCAP_gen","CFACT","GENNTAN","GENNTOZ","GENERSRC","GENYRONL","GENYRRET","PLFUELCT","NAMEPCAP_plant","PLNGENAN","PLSO2RTA","PLCO2RTA","PLCH4RTA","PLN2ORTA","PLCO2AN","PLN2OAN","PLNOXAN","PLSO2AN","PLCH4AN","CNTYNAME","LAT","LON","COALFLAG","Unemployment_rate_2000","Unemployment_rate_2001","Unemployment_rate_2002","Unemployment_rate_2003","Unemployment_rate_2004","Unemployment_rate_2005","Unemployment_rate_2006","Unemployment_rate_2007","Unemployment_rate_2008","Unemployment_rate_2009","Unemployment_rate_2010","Unemployment_rate_2011","Unemployment_rate_2012","Unemployment_rate_2013","Unemployment_rate_2014","Unemployment_rate_2015","Unemployment_rate_2016","Unemployment_rate_2017","Unemployment_rate_2018","Unemployment_rate_2019","Unemployment_rate_2020","Unemployment_rate_2021","Unemployment_rate_2022","PCTPOVALL_2021","MEDHHINC_2021"
"37001",13618,2021,"NC","Bakatsias Solar","61527","GEN1",NA,"OP","PV","SUN",5,0.181,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"SOLAR",5,7946,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",36.072359,-79.347471,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",13976,2021,"NC","Haw River Hydro","10258","2",NA,"OP","HY","WAT",0.5,0.409,NA,706,"Distributed from 923 Generation And Fuel",1982,NA,"HYDRO",1.5,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",35.9483,-79.3244,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",14492,2021,"NC","Snow Camp Solar, LLC","60367","SCSPV",NA,"OP","PV","SUN",5.2,0.23,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5.2,10465,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",35.86267,-79.42346,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",14192,2021,"NC","Milo Solar","58739","PV1",NA,"OP","PV","SUN",3,0.214,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",3,5617,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",36.148889,-79.348889,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",13868,2021,"NC","Facile Solar","59406","SYS1",NA,"OP","PV","SUN",2,0.143,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",2,2505,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",36.098889,-79.493889,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",14193,2021,"NC","Minnie Solar","58740","PV1",NA,"OP","PV","SUN",3,0.208,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",3,5455,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",35.948056,-79.361944,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",14149,2021,"NC","Manning PV 1","59520","MANN",NA,"OP","PV","SUN",5,0.219,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",5,9597,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",36.119167,-79.521389,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",13975,2021,"NC","Haw River Hydro","10258","1",NA,"OP","HY","WAT",1,0.409,NA,NA,"Distributed from 923 Generation And Fuel",1981,NA,"HYDRO",1.5,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",35.9483,-79.3244,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37001",13853,2021,"NC","Elliana Solar","58725","PV1",NA,"OP","PV","SUN",5,0.208,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,9120,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alamance",36.131111,-79.3325,"",3.2,5.6,7.5,7.5,6.6,6.4,5.9,5.5,6.4,12.2,10.8,9.6,8.7,7.1,5.5,5.3,4.7,4.3,3.8,3.8,7.1,4.9,3.7,12.5,58847
"37003",14553,2021,"NC","Taylorsville Solar LLC","57402","TAY1",NA,"OP","PV","SUN",1.2,0.146,NA,786,"Distributed from 923 Generation And Fuel",2010,NA,"SOLAR",1.2,1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexander",35.909074,-81.152498,"",2.8,5.9,7.3,7.4,6.4,5.8,5.2,5.7,7,14.5,12.9,11.3,9.8,7.6,5.5,4.9,4.3,3.6,3.2,3.3,7.4,4.3,3.2,12.6,52989
"37003",14529,2021,"NC","Stikeleather Farm","59595","PV1",NA,"OP","PV","SUN",5,0.219,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,9602,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexander",35.902222,-81.106111,"",2.8,5.9,7.3,7.4,6.4,5.8,5.2,5.7,7,14.5,12.9,11.3,9.8,7.6,5.5,4.9,4.3,3.6,3.2,3.3,7.4,4.3,3.2,12.6,52989
"37003",14606,2021,"NC","Ventura Solar, LLC","63734","11632",NA,"OP","PV","SUN",5,0.248,NA,NA,"Distributed from 923 Generation And Fuel",2020,NA,"SOLAR",5,10873,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexander",35.878809,-81.177116,"",2.8,5.9,7.3,7.4,6.4,5.8,5.2,5.7,7,14.5,12.9,11.3,9.8,7.6,5.5,4.9,4.3,3.6,3.2,3.3,7.4,4.3,3.2,12.6,52989
"37007",13664,2021,"NC","Blewett","2707","4",NA,"OP","HY","WAT",5,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13666,2021,"NC","Blewett","2707","6",NA,"OP","HY","WAT",5,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14023,2021,"NC","Innovative Solar 37 LLC","59665","IS037",NA,"OP","PV","SUN",100,0.165,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"SOLAR",100,144652,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",34.838297,-79.943889,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13576,2021,"NC","Anson County Generation Facility","56249","5",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13668,2021,"NC","Blewett","2707","GT2",NA,"OP","GT","DFO",17.5,0,NA,NA,"Distributed from 923 Generation And Fuel",1971,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13577,2021,"NC","Anson County Generation Facility","56249","6",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14618,2021,"NC","Wadesboro Farm 2","60575","1",NA,"OP","PV","SUN",5,0.213,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9325,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",35.023406,-80.093192,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13665,2021,"NC","Blewett","2707","5",NA,"OP","HY","WAT",5,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13662,2021,"NC","Blewett","2707","2",NA,"OP","HY","WAT",3.2,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14619,2021,"NC","Wadesboro Farm 3","60576","1",NA,"OP","PV","SUN",5,0.217,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9514,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",34.969356,-80.051028,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13661,2021,"NC","Blewett","2707","1",NA,"OP","HY","WAT",3.2,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13575,2021,"NC","Anson County Generation Facility","56249","4",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13670,2021,"NC","Blewett","2707","GT4",NA,"OP","GT","DFO",17.5,0,NA,NA,"Distributed from 923 Generation And Fuel",1971,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14617,2021,"NC","Wadesboro Farm 1","61087","1",NA,"OP","PV","SUN",5,0.202,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,8854,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",34.99115,-80.09732,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13663,2021,"NC","Blewett","2707","3",NA,"OP","HY","WAT",3.2,0.489,NA,NA,"Distributed from 923 Generation And Fuel",1912,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13573,2021,"NC","Anson County Generation Facility","56249","2",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14191,2021,"NC","Mills Anson Farm","61093","1",NA,"OP","PV","SUN",5,0.208,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,9124,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",34.968056,-79.935844,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13572,2021,"NC","Anson County Generation Facility","56249","1",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13574,2021,"NC","Anson County Generation Facility","56249","3",NA,"OP","GT","NG",57.3,0.038,NA,NA,"Distributed from 923 Generation And Fuel",2007,NA,"GAS",343.8,115093.998,0.006,1223.931,0.026,0.003,70433.581,306.133,53.387,0.358,3009.535,"Anson",34.968651,-79.921738,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13667,2021,"NC","Blewett","2707","GT1",NA,"OP","GT","DFO",17.5,0,NA,NA,"Distributed from 923 Generation And Fuel",1971,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14616,2021,"NC","Wadesboro 4","62627","WADE4",NA,"OP","PV","SUN",2.2,0.203,NA,NA,"Distributed from 923 Generation And Fuel",2019,NA,"SOLAR",2.2,3907,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",35.102174,-80.122015,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",14620,2021,"NC","Wadesboro Solar","61129","12347",NA,"OP","PV","SUN",5,0.185,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"SOLAR",5,8103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anson",34.973863,-80.028987,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37007",13669,2021,"NC","Blewett","2707","GT3",NA,"OP","GT","DFO",17.5,0,NA,NA,"Distributed from 923 Generation And Fuel",1971,NA,"HYDRO",94.6,105332.001,0.029,9.291,0,0,489.3,5.509,3.627,1.512,27.547,"Anson",34.9833,-79.8775,"",5.3,8.6,9.6,10,9.1,7.9,8.1,7.9,8.9,15.4,14,12.3,11.2,9.2,6.9,6.5,5.8,5.2,4.5,4.1,7.5,6.4,4.4,21.2,40773
"37013",13759,2021,"NC","Chocowinity Solar LLC","58675","CHOCO",NA,"OP","PV","SUN",5,0.192,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,8407,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.515,-77.09,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14669,2021,"NC","Washington White Post Solar LLC","58135","1",NA,"OP","PV","SUN",12.4,0.182,NA,NA,"Distributed from 923 Generation And Fuel",2012,NA,"SOLAR",12.4,19758,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.5052,-76.8484,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14308,2021,"NC","PCS Phosphate","50509","GEN1",NA,"OP","ST","WH",54,0.501,NA,NA,"Distributed from 923 Generation And Fuel",1984,NA,"OTHF",54,237100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.376266,-76.779864,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",13635,2021,"NC","Beaufort Solar, LLC","59887","GEN",NA,"OP","PV","SUN",15,0.216,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",15,28448,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.456,-77.134,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",13758,2021,"NC","Choco Solar, LLC","59899","CHOCO",NA,"OP","PV","SUN",5,0.236,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,10322,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.482032,-77.113067,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14293,2021,"NC","Pamlico Partners Solar","58799","1",NA,"OP","PV","SUN",5,0.196,NA,NA,"Distributed from 923 Generation And Fuel",2013,NA,"SOLAR",5,8599,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.501111,-76.87,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14586,2021,"NC","TWE Chocowinity Solar, LLC","60048","FLS1",NA,"OP","PV","SUN",4.5,0.165,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",4.5,6488,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.501688,-77.105614,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14667,2021,"NC","Washington Airport Solar LLC","58845","1",NA,"OP","PV","SUN",5,0.213,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,9348,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.565278,-77.053611,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",13626,2021,"NC","Bay Branch Solar","60601","BBSOL",NA,"OP","PV","SUN",5,0.243,NA,NA,"Distributed from 923 Generation And Fuel",2018,NA,"SOLAR",5,10662,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.4745,-77.1191,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14691,2021,"NC","Wilkinson Solar LLC","62544","GEN1",NA,"OP","PV","SUN",80.6,0.237,NA,NA,"Distributed from 923 Generation And Fuel",2019,NA,"SOLAR",80.6,167486,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.596814,-76.763849,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37013",14668,2021,"NC","Washington Millfield Solar, LLC","58846","1",NA,"OP","PV","SUN",5,0.205,NA,NA,"Distributed from 923 Generation And Fuel",2013,NA,"SOLAR",5,8984,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beaufort",35.499444,-76.833611,"",6.1,8.7,9.4,9,7.3,6.8,6.2,6,7.2,11.8,11.6,11.1,10.8,9.2,7.1,6.5,5.7,5.1,4.7,4.5,6.2,4.9,3.9,20.1,50312
"37015",14704,2021,"NC","Windsor Cooper HIill Solar, LLC","58847","1",NA,"OP","PV","SUN",5,0.225,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",5,9861,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",35.981944,-76.917778,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37015",14705,2021,"NC","Windsor Hwy 17 Solar","64678","WDH17",NA,"OP","PV","SUN",5,0.028,NA,0,"Distributed from 923 Generation And Fuel",2021,NA,"SOLAR",5,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",36.021253,-76.872438,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37015",14065,2021,"NC","Kelford","59796","FLS1",NA,"OP","PV","SUN",5,0.193,NA,NA,"Distributed from 923 Generation And Fuel",2016,NA,"SOLAR",5,8456,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",36.154227,-77.218502,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37015",14064,2021,"NC","Kelford","59527","KELF1",NA,"OP","PV","SUN",20,0.248,NA,NA,"Distributed from 923 Generation And Fuel",2015,NA,"SOLAR",20,43441,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",36.148056,-77.211944,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37015",14706,2021,"NC","Windsor Solar","59171","5MWPV",NA,"OP","PV","SUN",5,0.21,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,9183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",36.016944,-76.883056,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37015",14109,2021,"NC","Lewiston Solar","59174","5MWPV",NA,"OP","PV","SUN",5,0.203,NA,NA,"Distributed from 923 Generation And Fuel",2014,NA,"SOLAR",5,8899,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertie",36.141111,-77.211111,"",7.1,8,8.4,7.7,8.2,7.6,7,6,7.6,11.4,11.7,12,11.7,9.8,7.7,7.1,6.6,5.9,5,4.7,6.3,6.1,4.9,20.7,41280
"37017",14471,2021,"NC","Smithfield Farmland Corp Bladen","54823","GEN6",NA,"SB","IC","DFO",1.5,0,3,1,"Distributed from 923 Generation And Fuel",1993,NA,"OIL",28.5,52.003,3.215,1821.703,0.074,0.015,47.367,0.767,0.931,0.084,3.836,"Bladen",34.74625,-78.807292,"",6.1,8.8,10.1,8.8,7.5,7.9,6.9,6.7,7.8,12.7,13.2,13.4,13,11.2,9.1,7.9,6.9,5.8,5.3,4.7,7.1,5.9,4.3,21.6,42398
"37017",14474,2021,"NC","Smithfield Farmland Corp Bladen","54823","GEN9",NA,"SB","IC","DFO",1.5,0,3,1,"Distributed from 923 Generation And Fuel",1998,NA,"OIL",28.5,52.003,3.215,1821.703,0.074,0.015,47.367,0.767,0.931,0.084,3.836,"Bladen",34.74625,-78.807292,"",6.1,8.8,10.1,8.8,7.5,7.9,6.9,6.7,7.8,12.7,13.2,13.4,13,11.2,9.1,7.9,6.9,5.8,5.3,4.7,7.1,5.9,4.3,21.6,42398
"37017",14024,2021,"NC","Innovative Solar 42","60539","IS042",NA,"OP","PV","SUN",71,0.226,NA,NA,"Distributed from 923 Generation And Fuel",2017,NA,"SOLAR",71,140392,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bladen",34.847627,-78.877359,"",6.1,8.8,10.1,8.8,7.5,7.9,6.9,6.7,7.8,12.7,13.2,13.4,13,11.2,9.1,7.9,6.9,5.8,5.3,4.7,7.1,5.9,4.3,21.6,42398
"37017",14483,2021,"NC","Smithfield Farmland Corp Bladen","54823","GN18",NA,"SB","IC","DFO",1.5,0,3,1,"Distributed from 923 Generation And Fuel",1995,NA,"OIL",28.5,52.003,3.215,1821.703,0.074,0.015,47.367,0.767,0.931,0.084,3.836,"Bladen",34.74625,-78.807292,"",6.1,8.8,10.1,8.8,7.5,7.9,6.9,6.7,7.8,12.7,13.2,13.4,13,11.2,9.1,7.9,6.9,5.8,5.3,4.7,7.1,5.9,4.3,21.6,42398
